Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
0,"M. Priya, R. Kalpana","Distributed and Parallel Processing of Location based spatial query with Approximate Transformation",2017,"2017 Ninth International Conference on Advanced Computing (ICoAC)","IEEE","http://dx.doi.org/10.1109/icoac.2017.8441297","",71,"2018-11-02","proceedings-article","10.1109/icoac.2017.8441297","","http://xplorestaging.ieee.org/ielx7/8422064/8441169/08441297.pdf?arnumber=8441297",,,,,0,0.00,0,2,1
0,"Wisam Eltarjaman, Rinku Dewri, Ramakrishna Thurimella","Location Privacy for Rank-based Geo-Query Systems",2017,"Proceedings on Privacy Enhancing Technologies","Walter de Gruyter GmbH","http://dx.doi.org/10.1515/popets-2017-0039","",72,"2018-11-02","journal-article","10.1515/popets-2017-0039","2299-0984","http://content.sciendo.com/view/journals/popets/2017/4/article-p77.xml",2017,4,77,96,0,0.00,0,3,1
14,"Baihua Zheng, Ken C. K. Lee, Wang-Chien Lee","Location-Dependent Skyline Query",2008,"The Ninth International Conference on Mobile Data Management (mdm 2008)","IEEE","http://dx.doi.org/10.1109/mdm.2008.14","",73,"2018-11-02","proceedings-article","10.1109/mdm.2008.14","","http://xplorestaging.ieee.org/ielx5/4511414/4511415/04511446.pdf?arnumber=4511446",,,,,14,1.40,5,3,10
2,"Wei Li, Chunlei Liu","A decentralized Location-Query-Sensitive Cloaking algorithm for LBS",2012,"2012 8th International Wireless Communications and Mobile Computing Conference (IWCMC)","IEEE","http://dx.doi.org/10.1109/iwcmc.2012.6314349","",74,"2018-11-02","proceedings-article","10.1109/iwcmc.2012.6314349","","http://xplorestaging.ieee.org/ielx5/6299140/6314161/06314349.pdf?arnumber=6314349",,,,,2,0.33,1,2,6
20,"Nilothpal Talukder, Sheikh Iqbal Ahamed","Preventing multi-query attack in location-based services",2010,"Proceedings of the third ACM conference on Wireless network security - WiSec '10","ACM Press","http://dx.doi.org/10.1145/1741866.1741873","",75,"2018-11-02","proceedings-article","10.1145/1741866.1741873","","http://dl.acm.org/ft_gateway.cfm?id=1741873&amp;ftid=759164&amp;dwn=1",,,,,20,2.50,10,2,8
4,"Kahkashan Tabassum, Maniza Hijab, A. Damodaram","Location Dependent Query Processing &#150; Issues, Challenges and Applications",2010,"2010 Second International Conference on Computer and Network Technology","IEEE","http://dx.doi.org/10.1109/iccnt.2010.39","",76,"2018-11-02","proceedings-article","10.1109/iccnt.2010.39","","http://xplorestaging.ieee.org/ielx5/5473909/5474422/05474502.pdf?arnumber=5474502",,,,,4,0.50,1,3,8
22,"V.J.M.F Filho, R.D Galvão","A tabu search heuristic for the concentrator location problem",1998,"Location Science","Elsevier BV","http://dx.doi.org/10.1016/s0966-8349(98)00046-1","",77,"2018-11-02","journal-article","10.1016/s0966-8349(98)00046-1","0966-8349","http://api.elsevier.com/content/article/PII:S0966834998000461?httpAccept=text/xml",6,1,189,209,22,1.10,11,2,20
1,"Mohammad Masudur Rahman, Chanchai K. Roy","Improving bug localization with report quality dynamics and query reformulation",2018,"Proceedings of the 40th International Conference on Software Engineering Companion Proceeedings - ICSE '18","ACM Press","http://dx.doi.org/10.1145/3183440.3195003","",78,"2018-11-02","proceedings-article","10.1145/3183440.3195003","","http://dl.acm.org/ft_gateway.cfm?id=3195003&ftid=1980550&dwn=1",,,,,1,1.00,1,2,1
0,"Schreiber Susanne","The location of the soma in higher invertebrates - bug or feature?",2012,"Frontiers in Computational Neuroscience","Frontiers Media SA","http://dx.doi.org/10.3389/conf.fncom.2012.55.00204","",79,"2018-11-02","journal-article","10.3389/conf.fncom.2012.55.00204","1662-5188","",6,,,,0,0.00,0,1,6
2,"Xuan TIAN","Computing Term-Concept Association in Semantic-Based Query Expansion",2008,"Journal of Software","China Science Publishing & Media Ltd.","http://dx.doi.org/10.3724/sp.j.1001.2008.02054","",80,"2018-11-02","journal-article","10.3724/sp.j.1001.2008.02054","1000-9825","",19,8,2043,2053,2,0.20,2,1,10
1,"Xuan TIAN","Computing Term-Concept Association in Semantic-Based Query Expansion",2008,"Journal of Software","China Science Publishing & Media Ltd.","http://dx.doi.org/10.3724/sp.j.1001.2008.02043","",81,"2018-11-02","journal-article","10.3724/sp.j.1001.2008.02043","1000-9825","",19,8,2043,2053,1,0.10,1,1,10
0,"Rahul Joshi, Y.alp Aslandogan","Concept-based Web Search using Domain Prediction and Parallel Query Expansion",2006,"2006 IEEE International Conference on Information Reuse &amp; Integration","IEEE","http://dx.doi.org/10.1109/iri.2006.252407","",82,"2018-11-02","proceedings-article","10.1109/iri.2006.252407","","http://xplorestaging.ieee.org/ielx5/4018442/4018443/04018484.pdf?arnumber=4018484",,,,,0,0.00,0,2,12
0,"Yunhao Liu, Zheng Yang","One-Hop Location Estimation",2010,"Location, Localization, and Localizability","Springer New York","http://dx.doi.org/10.1007/978-1-4419-7371-9_3","",83,"2018-11-02","book-chapter","10.1007/978-1-4419-7371-9_3","","http://link.springer.com/content/pdf/10.1007/978-1-4419-7371-9_3",,,27,36,0,0.00,0,2,8
0,"","Query Expansion Based on a Personalized Mobile Search Engine-A Review",2016,"International Journal of Science and Research (IJSR)","International Journal of Science and Research","http://dx.doi.org/10.21275/v5i5.nov163229","",84,"2018-11-02","journal-article","10.21275/v5i5.nov163229","2319-7064","",5,5,256,258,0,0.00,0,0,2
86,"D. Poshyvanyk, A. Marcus","Combining Formal Concept Analysis with Information Retrieval for Concept Location in Source Code",2007,"15th IEEE International Conference on Program Comprehension (ICPC '07)","IEEE","http://dx.doi.org/10.1109/icpc.2007.13","",85,"2018-11-02","proceedings-article","10.1109/icpc.2007.13","","http://xplorestaging.ieee.org/ielx5/4268224/4268225/04268239.pdf?arnumber=4268239",,,,,86,7.82,43,2,11
0,"Emily Hill, David Shepherd, Lori Pollock","Exploring the Use of Concern Element Role Information in Feature Location Evaluation",2015,"2015 IEEE 23rd International Conference on Program Comprehension","IEEE","http://dx.doi.org/10.1109/icpc.2015.23","",86,"2018-11-02","proceedings-article","10.1109/icpc.2015.23","","http://xplorestaging.ieee.org/ielx7/7180533/7181418/07181441.pdf?arnumber=7181441",,,,,0,0.00,0,3,3
164,"Bogdan Dit, Meghan Revelle, Malcom Gethers, Denys Poshyvanyk","Feature location in source code: a taxonomy and survey",2011,"Journal of Software: Evolution and Process","Wiley","http://dx.doi.org/10.1002/smr.567","",87,"2018-11-02","journal-article","10.1002/smr.567","2047-7473","https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fsmr.567",25,1,53,95,164,23.43,41,4,7
0,"Asad Ullah","User Information Needs Through Query Reformulation",2017,"","BCS Learning & Development","http://dx.doi.org/10.14236/ewic/fdia2017.13","",88,"2018-11-02","proceedings-article","10.14236/ewic/fdia2017.13","","",,,,,0,0.00,0,1,1
1,"Marcel De Meirleir","Location, Location, Location",2012,"","Routledge","http://dx.doi.org/10.4324/9780203049556","",89,"2018-11-02","book","10.4324/9780203049556","","",,,,,1,0.17,1,1,6
7,"Sonia Haiduc, Giuseppe De Rosa, Gabriele Bavota, Rocco Oliveto, Andrea de Lucia, Andrian Marcus","Query quality prediction and reformulation for source code search: The Refoqus tool",2013,"2013 35th International Conference on Software Engineering (ICSE)","IEEE","http://dx.doi.org/10.1109/icse.2013.6606704","",90,"2018-11-02","proceedings-article","10.1109/icse.2013.6606704","","http://xplorestaging.ieee.org/ielx7/6596173/6606539/06606704.pdf?arnumber=6606704",,,,,7,1.40,1,6,5
0,"Fa-ling YI, Wei XIONG, Zhan-peng HUANG, Jie ZHAO","Face feature-points location based on 3D transform shape search",2010,"Journal of Computer Applications","China Science Publishing & Media Ltd.","http://dx.doi.org/10.3724/sp.j.1087.2010.","",91,"2018-11-02","journal-article","10.3724/sp.j.1087.2010.","1001-9081","",30,3,639,642,0,0.00,0,4,8
3,"Rong Hu, Kun Lu, Soohyung Joo","Effects of topic familiarity and search skills on query reformulation behavior",2013,"Proceedings of the American Society for Information Science and Technology","Wiley","http://dx.doi.org/10.1002/meet.14505001062","",92,"2018-11-02","journal-article","10.1002/meet.14505001062","0044-7870","https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fmeet.14505001062",50,1,1,9,3,0.60,1,3,5
11,"Nouh Alhindawi, Natalia Dragan, Michael L. Collard, Jonathan I. Maletic","Improving Feature Location by Enhancing Source Code with Stereotypes",2013,"2013 IEEE International Conference on Software Maintenance","IEEE","http://dx.doi.org/10.1109/icsm.2013.41","",93,"2018-11-02","proceedings-article","10.1109/icsm.2013.41","","http://xplorestaging.ieee.org/ielx7/6676473/6676860/06676901.pdf?arnumber=6676901",,,,,11,2.20,3,4,5
0,"","An Efficient Model for Clustering Source Code Documents for Feature Location",2018,"AUSTRALIAN JOURNAL OF BASIC AND APPLIED SCIENCES","American-Eurasian Network for Scientific Information (AENSI)","http://dx.doi.org/10.22587/ajbas.2018.12.9.7","",94,"2018-11-02","journal-article","10.22587/ajbas.2018.12.9.7","1991-8178","",,,,,0,0.00,0,0,1
0,"Hannah J. Uckelmann, Scott A. Armstrong, Richard M. Stone","Location, Location, Location: Mutant NPM1c Cytoplasmic Localization Is Required to Maintain Stem Cell Genes in AML",2018,"Cancer Cell","Elsevier BV","http://dx.doi.org/10.1016/j.ccell.2018.08.013","",95,"2018-11-02","journal-article","10.1016/j.ccell.2018.08.013","1535-6108","https://api.elsevier.com/content/article/PII:S1535610818303738?httpAccept=text/xml",34,3,355,357,0,0.00,0,3,1
70,"Andrew B. Gladden, J. Alan Diehl","Location, location, location: The role of cyclin D1 nuclear localization in cancer",2005,"Journal of Cellular Biochemistry","Wiley","http://dx.doi.org/10.1002/jcb.20613","",96,"2018-11-02","journal-article","10.1002/jcb.20613","0730-2312","https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fjcb.20613",96,5,906,913,70,5.38,35,2,13
1,"Abdus Satter, Kazi Sakib","A search log mining based query expansion technique to improve effectiveness in code search",2016,"2016 19th International Conference on Computer and Information Technology (ICCIT)","IEEE","http://dx.doi.org/10.1109/iccitechn.2016.7860264","",97,"2018-11-02","proceedings-article","10.1109/iccitechn.2016.7860264","","http://xplorestaging.ieee.org/ielx7/7854082/7860155/07860264.pdf?arnumber=7860264",,,,,1,0.50,1,2,2
7,"Chi Lin, Guowei Wu, Chang Wu Yu","Protecting location privacy and query privacy: a combined clustering approach",2014,"Concurrency and Computation: Practice and Experience","Wiley","http://dx.doi.org/10.1002/cpe.3244","",98,"2018-11-02","journal-article","10.1002/cpe.3244","1532-0626","https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fcpe.3244",27,12,3021,3043,7,1.75,2,3,4
0,"Andrei Tabarcea, Najlah Gali, Pasi Fränti","Framework for location-aware search engine",2017,"Journal of Location Based Services","Informa UK Limited","http://dx.doi.org/10.1080/17489725.2017.1407001","",99,"2018-11-02","journal-article","10.1080/17489725.2017.1407001","1748-9725","https://www.tandfonline.com/doi/pdf/10.1080/17489725.2017.1407001",11,1,50,74,0,0.00,0,3,1
4,"Xinrong Xie, Denys Poshyvanyk, Andrian Marcus","3D visualization for concept location in source code",2006,"Proceeding of the 28th international conference on Software engineering  - ICSE '06","ACM Press","http://dx.doi.org/10.1145/1134285.1134428","",100,"2018-11-02","proceedings-article","10.1145/1134285.1134428","","http://dl.acm.org/ft_gateway.cfm?id=1134428&amp;ftid=355436&amp;dwn=1",,,,,4,0.33,1,3,12
36,"Giuseppe Scanniello, Andrian Marcus","Clustering Support for Static Concept Location in Source Code",2011,"2011 IEEE 19th International Conference on Program Comprehension","IEEE","http://dx.doi.org/10.1109/icpc.2011.13","",101,"2018-11-02","proceedings-article","10.1109/icpc.2011.13","","http://xplorestaging.ieee.org/ielx5/5968117/5970145/05970158.pdf?arnumber=5970158",,,,,36,5.14,18,2,7
4,"","A Smartphone Indoor Localization Algorithm Based on WLAN Location Fingerprinting with Feature Extraction and Clustering",2017,"Sensors","MDPI AG","http://dx.doi.org/10.3390/s17061339","",102,"2018-11-02","journal-article","10.3390/s17061339","1424-8220","http://www.mdpi.com/1424-8220/17/6/1339/pdf",17,6,1339,1339,4,4.00,0,0,1
2,"Priti Jagwani, Saroj Kaushik","Defending Location Privacy Using Zero Knowledge Proof Concept in Location Based Services",2012,"2012 IEEE 13th International Conference on Mobile Data Management","IEEE","http://dx.doi.org/10.1109/mdm.2012.23","",103,"2018-11-02","proceedings-article","10.1109/mdm.2012.23","","http://xplorestaging.ieee.org/ielx5/6341238/6341367/06341422.pdf?arnumber=6341422",,,,,2,0.33,1,2,6
9,"","Fault Location – Basic Concept and Characteristic of Methods",2010,"Power Systems","Springer London","http://dx.doi.org/10.1007/978-1-84882-886-5_1","",104,"2018-11-02","book-chapter","10.1007/978-1-84882-886-5_1","1612-1287","http://www.springerlink.com/index/pdf/10.1007/978-1-84882-886-5_1",,,1,26,9,1.13,0,0,8
8,"Zhen Yue, Shuguang Han, Daqing He, Jiepu Jiang","Influences on Query Reformulation in Collaborative Web Search",2014,"Computer","Institute of Electrical and Electronics Engineers (IEEE)","http://dx.doi.org/10.1109/mc.2014.62","",105,"2018-11-02","journal-article","10.1109/mc.2014.62","0018-9162","http://xplorestaging.ieee.org/ielx7/2/6766098/06766167.pdf?arnumber=6766167",47,3,46,53,8,2.00,2,4,4
0,"Issam Sahmoudi, Abdelmonaime Lachkar","Interactive system based on web search results clustering for Arabic query reformulation",2014,"2014 Third IEEE International Colloquium in Information Science and Technology (CIST)","IEEE","http://dx.doi.org/10.1109/cist.2014.7016636","",106,"2018-11-02","proceedings-article","10.1109/cist.2014.7016636","","http://xplorestaging.ieee.org/ielx7/6996097/7016576/07016636.pdf?arnumber=7016636",,,,,0,0.00,0,2,4
0,"Azilawati Azizan, Zainab Abu Bakar","Query Reformulation Using Crop Characteristic in Specific Domain Search",2015,"2015 IEEE European Modelling Symposium (EMS)","IEEE","http://dx.doi.org/10.1109/ems.2015.88","",107,"2018-11-02","proceedings-article","10.1109/ems.2015.88","","http://xplorestaging.ieee.org/ielx7/7579344/7579785/07579855.pdf?arnumber=7579855",,,,,0,0.00,0,2,3
0,"Ning Sa","Improving Query Reformulation in Voice Search System",2016,"Proceedings of the 2016 ACM on Conference on Human Information Interaction and Retrieval - CHIIR '16","ACM Press","http://dx.doi.org/10.1145/2854946.2854951","",108,"2018-11-02","proceedings-article","10.1145/2854946.2854951","","http://dl.acm.org/ft_gateway.cfm?id=2854951&amp;ftid=1699995&amp;dwn=1",,,,,0,0.00,0,1,2
4,"Hal Daumé, Eric Brill","Web search intent induction via automatic query reformulation",2004,"Proceedings of HLT-NAACL 2004: Short Papers on XX - HLT-NAACL '04","Association for Computational Linguistics","http://dx.doi.org/10.3115/1613984.1613997","",109,"2018-11-02","proceedings-article","10.3115/1613984.1613997","","",,,,,4,0.29,2,2,14
0,"Dan Wu, Renmin Bi","Query Reformulation Patterns in Cross-Device OPAC Search",2017,"2017 ACM/IEEE Joint Conference on Digital Libraries (JCDL)","IEEE","http://dx.doi.org/10.1109/jcdl.2017.7991613","",110,"2018-11-02","proceedings-article","10.1109/jcdl.2017.7991613","","http://xplorestaging.ieee.org/ielx7/7988694/7990621/07991613.pdf?arnumber=7991613",,,,,0,0.00,0,2,1
0,"Azilawati Azizan, Zainab Abu Bakar","Query reformulation for specific domain search: Keywords, ontology, domain name",2015,"2015 International Conference on Information and Communication Technology Convergence (ICTC)","IEEE","http://dx.doi.org/10.1109/ictc.2015.7354797","",111,"2018-11-02","proceedings-article","10.1109/ictc.2015.7354797","","http://xplorestaging.ieee.org/ielx7/7337634/7354472/07354797.pdf?arnumber=7354797",,,,,0,0.00,0,2,3
27,"Van Dang, Bruce W. Croft","Query reformulation using anchor text",2010,"Proceedings of the third ACM international conference on Web search and data mining - WSDM '10","ACM Press","http://dx.doi.org/10.1145/1718487.1718493","",112,"2018-11-02","proceedings-article","10.1145/1718487.1718493","","http://dl.acm.org/ft_gateway.cfm?id=1718493&amp;ftid=766577&amp;dwn=1",,,,,27,3.38,14,2,8
0,"M. Joyce","Location, location, location",2004,"Power Engineer","Institution of Engineering and Technology (IET)","http://dx.doi.org/10.1049/pe:20040602","",113,"2018-11-02","journal-article","10.1049/pe:20040602","0950-3366","",18,6,14,14,0,0.00,0,1,14
0,"","Location, Location, Location",2011,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.331.6020.985-f","",114,"2018-11-02","journal-article","10.1126/science.331.6020.985-f","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.331.6020.985-f",331,6020,985,985,0,0.00,0,0,7
0,"Debra Speert","Location, location, location.",2006,"Neuroscience Gateway","Springer Nature","http://dx.doi.org/10.1038/aba1654","",115,"2018-11-02","journal-article","10.1038/aba1654","1750-9475","",,,,,0,0.00,0,1,12
0,"PENNY SIMPSON BROOKE","Location, location, location",2004,"Nursing","Ovid Technologies (Wolters Kluwer Health)","http://dx.doi.org/10.1097/00152193-200408000-00025","",116,"2018-11-02","journal-article","10.1097/00152193-200408000-00025","0360-4039","",34,8,28,29,0,0.00,0,1,14
0,"Aylin Hanyaloglu","Location, location, location: spatial programming of GPCR signalling",2016,"Endocrine Abstracts","Bioscientifica","http://dx.doi.org/10.1530/endoabs.41.s20.1","",117,"2018-11-02","journal-article","10.1530/endoabs.41.s20.1","1479-6848","",,,,,0,0.00,0,1,2
0,"David L. Butler","Location, Location, Location",2004,"Bottom-Line Call Center Management","Elsevier","http://dx.doi.org/10.1016/b978-0-7506-7684-7.50008-6","",118,"2018-11-02","book-chapter","10.1016/b978-0-7506-7684-7.50008-6","","",,,33,56,0,0.00,0,1,14
0,"","Location, Location, Location",2010,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.329.5990.368-b","",119,"2018-11-02","journal-article","10.1126/science.329.5990.368-b","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.329.5990.368-b",329,5990,368,368,0,0.00,0,0,8
0,"","Location, Location, Location",2008,"Android Essentials","Apress","http://dx.doi.org/10.1007/978-1-4302-1063-4_4","",120,"2018-11-02","book-chapter","10.1007/978-1-4302-1063-4_4","","http://www.springerlink.com/index/pdf/10.1007/978-1-4302-1063-4_4",,,75,87,0,0.00,0,0,10
0,"Richard R. Kyle, W. Bosseau Murray","Location, Location, Location",2008,"Clinical Simulation","Elsevier","http://dx.doi.org/10.1016/b978-012372531-8.50098-4","",121,"2018-11-02","book-chapter","10.1016/b978-012372531-8.50098-4","","",,,551,551,0,0.00,0,2,10
0,"B BYRNE","Location, Location, Location",2009,"The Visual Effects Arsenal","Elsevier","http://dx.doi.org/10.1016/b978-0-240-81135-2.00006-2","",122,"2018-11-02","book-chapter","10.1016/b978-0-240-81135-2.00006-2","","",,,87,114,0,0.00,0,1,9
0,"Ronan Gruenbaum","Location, Location, Location",2015,"Making Social Technologies Work","Palgrave Macmillan UK","http://dx.doi.org/10.1057/9781137024824_12","",123,"2018-11-02","book-chapter","10.1057/9781137024824_12","","http://link.springer.com/content/pdf/10.1057/9781137024824_12",,,78,81,0,0.00,0,1,3
0,"","7. Location, Location, Location: Radiation Sickness",2016,"Strange Glow","Princeton University Press","http://dx.doi.org/10.1515/9781400880522-008","",124,"2018-11-02","book-chapter","10.1515/9781400880522-008","","http://www.degruyter.com/view/books/9781400880522/9781400880522-008/9781400880522-008.xml",,,,,0,0.00,0,0,2
0,"Sarah Hiddleston","Location, location, location",2017,"Nature Middle East","Springer Nature","http://dx.doi.org/10.1038/nmiddleeast.2017.19","",125,"2018-11-02","journal-article","10.1038/nmiddleeast.2017.19","2042-6046","",,,,,0,0.00,0,1,1
0,"","Location, Location, Location",2000,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.290.5490.229h","",126,"2018-11-02","journal-article","10.1126/science.290.5490.229h","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.290.5490.229h",290,5490,229,229,0,0.00,0,0,18
0,"Gabriel Svennerberg","Location, Location, Location",2010,"Beginning Google Maps API 3","Apress","http://dx.doi.org/10.1007/978-1-4302-2803-5_10","",127,"2018-11-02","book-chapter","10.1007/978-1-4302-2803-5_10","","http://www.springerlink.com/index/pdf/10.1007/978-1-4302-2803-5_10",,,211,242,0,0.00,0,1,8
0,"","LINKS: Location, Location, Location",2003,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.300.5625.1483e","",128,"2018-11-02","journal-article","10.1126/science.300.5625.1483e","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.300.5625.1483e",300,5625,1483,1483,0,0.00,0,0,15
4,"Esther Schindler","Location, location, location",2003,"netWorker","Association for Computing Machinery (ACM)","http://dx.doi.org/10.1145/778473.778481","",129,"2018-11-02","journal-article","10.1145/778473.778481","1091-3556","http://dl.acm.org/ft_gateway.cfm?id=778481&amp;ftid=147777&amp;dwn=1",7,2,11,11,4,0.27,4,1,15
0,"","Location, Location, Location",2007,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.317.5836.292j","",130,"2018-11-02","journal-article","10.1126/science.317.5836.292j","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.317.5836.292j",317,5836,292,292,0,0.00,0,0,11
0,"","Location, location, location",2004,"Materials Today","Elsevier BV","http://dx.doi.org/10.1016/s1369-7021(04)00031-8","",131,"2018-11-02","journal-article","10.1016/s1369-7021(04)00031-8","1369-7021","http://api.elsevier.com/content/article/PII:S1369702104000318?httpAccept=text/xml",7,1,9,9,0,0.00,0,0,14
0,"Geoff Bains, Chris Forrester","02 Location, Location, Location",2011,"High Above","Springer Berlin Heidelberg","http://dx.doi.org/10.1007/978-3-642-12009-1_2","",132,"2018-11-02","book-chapter","10.1007/978-3-642-12009-1_2","","http://link.springer.com/content/pdf/10.1007/978-3-642-12009-1_2",,,22,35,0,0.00,0,2,7
0,"I BENNETT","Location, Location, Location",2003,"Optometric Practice Management","Elsevier","http://dx.doi.org/10.1016/b978-0-7506-7428-7.50007-5","",133,"2018-11-02","book-chapter","10.1016/b978-0-7506-7428-7.50007-5","","",,,11,14,0,0.00,0,1,15
0,"","Location, Location, Location",2012,"Science","American Association for the Advancement of Science (AAAS)","http://dx.doi.org/10.1126/science.337.6101.1431-b","",134,"2018-11-02","journal-article","10.1126/science.337.6101.1431-b","0036-8075","https://syndication.highwire.org/content/doi/10.1126/science.337.6101.1431-b",337,6101,1431,1431,0,0.00,0,0,6
0,"Karl W. Einolf","Location, Location, Location?",2012,"Oxford Handbooks Online","Oxford University Press","http://dx.doi.org/10.1093/oxfordhb/9780195387780.013.0015","",135,"2018-11-02","book","10.1093/oxfordhb/9780195387780.013.0015","","",,,,,0,0.00,0,1,6
0,"","Location, Location, Location",2004,"Golfonomics","WORLD SCIENTIFIC","http://dx.doi.org/10.1142/9789812562180_0007","",136,"2018-11-02","book-chapter","10.1142/9789812562180_0007","","",,,139,164,0,0.00,0,0,14
5,"Maria Albareda-Sambola","Location-Routing and Location-Arc Routing",2015,"Location Science","Springer International Publishing","http://dx.doi.org/10.1007/978-3-319-13111-5_15","",137,"2018-11-02","book-chapter","10.1007/978-3-319-13111-5_15","","http://link.springer.com/content/pdf/10.1007/978-3-319-13111-5_15",,,399,418,5,1.67,5,1,3
0,"","Location, Location, Location",2015,"Shared Services","John Wiley & Sons, Inc.","http://dx.doi.org/10.1002/9781119197188.ch8","",138,"2018-11-02","book-chapter","10.1002/9781119197188.ch8","","http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119197188.ch8",,,59,64,0,0.00,0,0,3
0,"Hideki Ueno","Location, Location, Location",2018,"Immunity","Elsevier BV","http://dx.doi.org/10.1016/j.immuni.2018.08.006","",139,"2018-11-02","journal-article","10.1016/j.immuni.2018.08.006","1074-7613","https://api.elsevier.com/content/article/PII:S1074761318303467?httpAccept=text/xml",49,2,197,199,0,0.00,0,1,1
0,"","Location, Location, Location",2015,"Cloudonomics","John Wiley & Sons, Inc.","http://dx.doi.org/10.1002/9781119204732.ch19","",140,"2018-11-02","book-chapter","10.1002/9781119204732.ch19","","http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119204732.ch19",,,255,264,0,0.00,0,0,3
0,"Bobby Hoffman","Location, location, location",2015,"Motivation for Learning and Performance","Elsevier","http://dx.doi.org/10.1016/b978-0-12-800779-2.00011-7","",141,"2018-11-02","book-chapter","10.1016/b978-0-12-800779-2.00011-7","","https://api.elsevier.com/content/article/PII:B9780128007792000117?httpAccept=text/xml",,,305,343,0,0.00,0,1,3
1,"Anne E. Goldman","Introduction Location, Location, Location",2000,"Continental Divides","Palgrave Macmillan US","http://dx.doi.org/10.1057/9780312299705_1","",142,"2018-11-02","book-chapter","10.1057/9780312299705_1","","http://link.springer.com/content/pdf/10.1057/9780312299705_1",,,1,20,1,0.06,1,1,18
0,"Abdoulahi Boubacar, Zhendong Niu","Concept Based Query Expansion",2013,"2013 Ninth International Conference on Semantics, Knowledge and Grids","IEEE","http://dx.doi.org/10.1109/skg.2013.10","",143,"2018-11-02","proceedings-article","10.1109/skg.2013.10","","http://xplorestaging.ieee.org/ielx7/6816526/6816569/06816606.pdf?arnumber=6816606",,,,,0,0.00,0,2,5
17,"Fatemeh Asadi, Giuliano Antoniol, Yann-Gael Gueheneuc","Concept Location with Genetic Algorithms: A Comparison of Four Distributed Architectures",2010,"2nd International Symposium on Search Based Software Engineering","IEEE","http://dx.doi.org/10.1109/ssbse.2010.26","",144,"2018-11-02","proceedings-article","10.1109/ssbse.2010.26","","http://xplorestaging.ieee.org/ielx5/5633360/5634812/05635157.pdf?arnumber=5635157",,,,,17,2.13,6,3,8
0,"Rui LI, Kai-gui WU","Extended algorithm for XML query reformulation",2009,"Journal of Computer Applications","China Science Publishing & Media Ltd.","http://dx.doi.org/10.3724/sp.j.1087.2009.00854","",145,"2018-11-02","journal-article","10.3724/sp.j.1087.2009.00854","1001-9081","",29,3,854,857,0,0.00,0,2,9
0,"MPS BHATIA, AKSHI KUMAR","QUERY REFORMULATION: AN INTERPLAY OF USER'S REFORMULATION BEHAVIOR AND THEMATIC CONTEXT IN ORIGINAL QUERY",2009,"Software Technology and Engineering","WORLD SCIENTIFIC","http://dx.doi.org/10.1142/9789814289986_0007","",146,"2018-11-02","proceedings-article","10.1142/9789814289986_0007","","",,,,,0,0.00,0,2,9
2,"Saad Aloteibi, Mark Sanderson","Analyzing geographic query reformulation: An exploratory study",2013,"Journal of the Association for Information Science and Technology","Wiley","http://dx.doi.org/10.1002/asi.22961","",147,"2018-11-02","journal-article","10.1002/asi.22961","2330-1635","https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fasi.22961",65,1,13,24,2,0.40,1,2,5
0,"Donald Metzler","Feature-Based Query Expansion",2011,"A Feature-Centric View of Information Retrieval","Springer Berlin Heidelberg","http://dx.doi.org/10.1007/978-3-642-22898-8_4","",148,"2018-11-02","book-chapter","10.1007/978-3-642-22898-8_4","1387-5264","http://www.springerlink.com/index/pdf/10.1007/978-3-642-22898-8_4",,,79,106,0,0.00,0,1,7
0,"Dae Young Choi","Towards Location-Based Personalized Voice Web Search on SmartphonesTowards Location-Based Personalized Voice Web Search on Smartphones",2016,"Journal of Computers","International Academy Publishing (IAP)","http://dx.doi.org/10.17706/jcp.11.1.62-71","",149,"2018-11-02","journal-article","10.17706/jcp.11.1.62-71","1796-203X","http://www.jcomputers.us/vol11/jcp1101-08.pdf",11,1,62,71,0,0.00,0,1,2
